Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,churn_flag,Age_Group,Tenure_Group,Customer_Lifecycle,Revenue_Per_Month,Total_Extra_Charges,Net_Revenue,Charge_Revenue_Ratio,Revenue_to_Charge_Ratio,Referral_Group,Has_Referral,Service_Count,Streaming_Service_Count,Protection_Service_Count,Has_Phone_Service,Has_Multiple_Lines,Is_Long_Term_Contract,Has_Internet,Has_Online_Security,Is_Automatic_Payment,Is_Paperless,Has_Value_Deal,Average_Charge_Per_Month,Charge_Difference,Refund_Rate,Extra_Charge_Ratio,Revenue_Segment,Age_MonthlyCharge_Interaction,Churn_Status_Predicted,Churn_Prediction
77311-KER,Male,31,No,Kerala,13,26,NO DEAL,No,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.55,201.0,0.0,0,0.0,201.0,Churned,Price,Long distance charges,1,Middle Age,25-48 Months,Established,7.730769230769231,0.0,201.0,0.2415422885572139,4.140061791967044,High,1,5,3,1,0,0,0,1,0,0,1,0,7.730769230769231,40.81923076923077,0.0,0.0,Low Value,1505.05,1,Churned
13058-MAD,Female,58,No,Madhya Pradesh,13,22,NO DEAL,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,46.1,130.15,0.0,0,7.98,138.13,Joined,Others,Others,0,Senior,13-24 Months,Growing,6.278636363636363,7.98,138.13,0.3337435748932165,2.9963123644251626,High,1,2,0,0,1,0,0,1,0,0,1,0,5.915909090909091,40.18409090909091,0.0,0.0577716643741403,Low Value,2673.8,1,Churned
23729-UTT,Female,58,No,Uttar Pradesh,14,19,Deal 5,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.65,38.8,0.0,0,19.22,58.02,Joined,Others,Others,0,Senior,13-24 Months,Growing,3.053684210526316,19.22,58.02,0.3386763185108583,2.952671755725192,High,1,1,0,0,1,0,0,0,0,0,1,0,2.0421052631578944,17.607894736842105,0.0,0.3312650810065494,Low Value,1139.6999999999998,1,Churned
49373-WES,Female,31,Yes,West Bengal,12,9,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,2180.55,0.0,0,667.44,2847.99,Churned,Price,Lack of affordable download/upload speed,1,Middle Age,7-12 Months,Growing,316.4433333333333,667.44,2847.99,0.0279144238568253,35.82377358490566,High,1,4,0,1,1,1,0,1,0,0,1,0,242.28333333333336,-162.78333333333336,0.0,0.2343547554591133,High Value,2464.5,1,Churned
31940-ODI,Male,63,No,Odisha,6,35,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.05,746.5,0.0,30,109.62,886.12,Churned,Attitude,Attitude of service provider,1,Elder,25-48 Months,Established,25.317714285714285,139.62,886.12,0.0959802284115018,10.418812463256907,High,1,3,1,0,1,1,0,1,0,0,1,0,21.32857142857143,63.72142857142857,0.0,0.1575633097097458,Medium Value,5358.15,1,Churned
85928-AND,Female,26,No,Andhra Pradesh,3,32,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,669.0,0.0,0,84.35,753.35,Churned,Dissatisfaction,Network reliability,1,Young Adult,25-48 Months,Established,23.5421875,84.35,753.35,0.1251078515962036,7.993103448275862,Medium,1,6,3,1,1,0,0,1,0,0,1,0,20.90625,73.34375,0.0,0.1119665494126236,Medium Value,2450.5,1,Churned
12136-RAJ,Female,25,Yes,Rajasthan,2,35,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.9,19.9,0.0,0,11.83,31.73,Joined,Others,Others,0,Young Adult,25-48 Months,Established,0.9065714285714286,11.83,31.73,0.6271667191931926,1.5944723618090453,Low,1,1,0,0,1,0,0,0,0,0,0,0,0.5685714285714285,19.33142857142857,0.0,0.3728332808068074,Low Value,497.5,1,Churned
78319-TEL,Male,71,Yes,Telangana,8,9,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.45,1145.7,0.0,0,661.05,1806.75,Churned,Dissatisfaction,Limited range of services,1,Elder,7-12 Months,Growing,200.75,661.05,1806.75,0.0412065864120658,24.26796507723304,High,1,3,0,0,1,1,0,1,0,0,1,0,127.3,-52.85000000000001,0.0,0.3658779576587795,Medium Value,5285.95,1,Churned
29871-DEL,Male,58,Yes,Delhi,3,34,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,420.2,0.0,0,112.88,533.08,Churned,Dissatisfaction,Service dissatisfaction,1,Senior,25-48 Months,Established,15.678823529411764,112.88,533.08,0.1879642830344413,5.320159680638723,Medium,1,7,3,1,1,1,0,1,0,0,1,0,12.358823529411763,87.84117647058824,0.0,0.2117505815262249,Low Value,5811.6,1,Churned
45611-GUJ,Female,66,No,Gujarat,12,33,Deal 3,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.95,2169.75,0.0,0,474.76,2644.51,Churned,Price,Price too high,1,Elder,25-48 Months,Established,80.13666666666667,474.76,2644.51,0.0321231532495622,31.13019423190112,High,1,5,2,1,1,0,0,1,0,0,0,0,65.75,19.200000000000003,0.0,0.1795266419866062,High Value,5606.7,1,Churned
33911-TEL,Female,47,No,Telangana,12,1,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.85,929.45,0.0,0,327.6,1257.05,Stayed,Others,Others,0,Senior,0-6 Months,New,1257.05,327.6,1257.05,0.0706813571456982,14.148002250984806,High,1,5,3,0,1,0,0,1,0,0,1,0,929.45,-840.6,0.0,0.2606101587049044,Medium Value,4175.95,1,Churned
23829-TAM,Male,76,Yes,Tamil Nadu,5,32,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,898.35,0.0,0,413.7,1312.05,Churned,Competitor,Competitor made better offer,1,Elder,25-48 Months,Established,41.0015625,413.7,1312.05,0.0726725353454517,13.760356581017303,Medium,1,5,2,0,1,1,0,1,0,0,1,0,28.0734375,67.2765625,0.0,0.3153081056362181,Medium Value,7246.599999999999,1,Churned
73893-MAH,Female,40,Yes,Maharashtra,7,5,Deal 5,Yes,No,No,No Type,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.75,145.0,0.0,0,369.04,514.04,Churned,Price,Long distance charges,1,Middle Age,0-6 Months,New,102.808,369.04,514.04,0.0384211345420589,26.027341772151896,High,1,1,0,0,1,0,1,0,0,0,1,0,29.0,-9.25,0.0,0.7179207843747569,Low Value,790.0,1,Churned
35658-JHA,Male,35,No,Jharkhand,2,16,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.45,20.45,0.0,0,39.61,60.06,Joined,Others,Others,0,Middle Age,13-24 Months,Growing,3.75375,39.61,60.06,0.3404928404928404,2.936919315403423,Low,1,1,0,0,1,0,0,0,0,0,0,0,1.278125,19.171875,0.0,0.6595071595071594,Low Value,715.75,1,Churned
91585-TAM,Male,43,No,Tamil Nadu,9,2,Deal 5,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,25.15,0.0,0,0.0,25.15,Churned,Competitor,Competitor had better devices,1,Middle Age,0-6 Months,New,12.575,0.0,25.15,1.0,1.0,High,1,1,0,0,0,0,0,1,0,0,1,0,12.575,12.575,0.0,0.0,Low Value,1081.45,1,Churned
32847-KER,Female,58,Yes,Kerala,15,12,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.1,455.3,0.0,0,70.86,526.16,Churned,Price,Long distance charges,1,Senior,7-12 Months,Growing,43.84666666666666,70.86,526.16,0.1731412498099437,5.77563117453348,High,1,5,3,0,1,0,0,1,0,0,1,0,37.94166666666667,53.15833333333333,0.0,0.1346738634635852,Low Value,5283.799999999999,1,Churned
63487-MAH,Female,36,Yes,Maharashtra,8,34,NO DEAL,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.75,44.75,0.0,0,40.87,85.62,Joined,Others,Others,0,Middle Age,25-48 Months,Established,2.518235294117648,40.87,85.62,0.5226582574164914,1.913296089385475,High,1,2,0,0,1,0,0,1,0,0,0,0,1.3161764705882353,43.43382352941177,0.0,0.4773417425835085,Low Value,1611.0,1,Churned
86289-UTT,Male,27,No,Uttar Pradesh,4,27,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,20.3,0.0,0,29.19,49.49,Joined,Others,Others,0,Young Adult,25-48 Months,Established,1.8329629629629631,29.19,49.49,0.4101838755304102,2.4379310344827587,Medium,1,1,0,0,1,0,0,0,0,0,0,0,0.7518518518518519,19.548148148148147,0.0,0.5898161244695899,Low Value,548.1,1,Churned
27149-JHA,Female,40,No,Jharkhand,10,31,NO DEAL,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,2467.1,0.0,0,822.73,3289.83,Churned,Dissatisfaction,Lack of self-service on Website,1,Middle Age,25-48 Months,Established,106.12354838709678,822.73,3289.83,0.025670019423496,38.95595026642984,High,1,5,0,2,1,1,0,1,1,0,1,0,79.58387096774193,4.866129032258073,0.0,0.2500828310277431,High Value,3378.0,1,Churned
41816-JAM,Female,71,Yes,Jammu & Kashmir,7,10,NO DEAL,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,91.7,2758.15,0.0,0,1376.4,4134.55,Churned,Competitor,Competitor made better offer,1,Elder,7-12 Months,Growing,413.455,1376.4,4134.55,0.0221789553881317,45.08778625954199,High,1,6,0,3,1,1,0,1,1,0,0,0,275.815,-184.115,0.0,0.332902008682928,High Value,6510.7,1,Churned
95902-GUJ,Female,40,No,Gujarat,11,11,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,2368.4,0.0,0,581.0,2949.4,Churned,Competitor,Competitor had better devices,1,Middle Age,7-12 Months,Growing,268.1272727272727,581.0,2949.4,0.0302095341425374,33.10213243546577,High,1,6,2,1,1,1,0,1,0,0,1,0,215.3090909090909,-126.20909090909092,0.0,0.1969892181460636,High Value,3564.0,1,Churned
77286-PUN,Male,29,No,Punjab,7,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,758.6,0.0,0,442.26,1200.86,Churned,Competitor,Competitor offered higher download speeds,1,Young Adult,7-12 Months,Growing,150.1075,442.26,1200.86,0.0710740635877621,14.069830111306386,High,1,4,1,0,1,1,0,1,0,0,1,0,94.825,-9.475000000000009,0.0,0.3682860616558133,Medium Value,2475.15,1,Churned
32586-UTT,Female,25,No,Uttar Pradesh,15,10,NO DEAL,Yes,Yes,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,-8.0,25.75,0.0,0,15.22,40.97,Joined,Others,Others,0,Young Adult,7-12 Months,Growing,4.097,15.22,40.97,-0.1952648279228704,-5.12125,High,1,2,0,0,1,1,0,0,0,0,1,0,2.575,-10.575,0.0,0.3714913351232609,Low Value,-200.0,1,Churned
66749-KER,Female,47,No,Kerala,9,5,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,20.75,0.0,0,36.28,57.03,Joined,Others,Others,0,Senior,0-6 Months,New,11.406,36.28,57.03,0.3638435910924075,2.748433734939759,High,1,1,0,0,1,0,0,0,0,0,0,0,4.15,16.6,0.0,0.6361564089075925,Low Value,975.25,1,Churned
53295-WES,Female,35,No,West Bengal,7,33,Deal 5,Yes,Yes,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.7,25.7,0.0,0,43.84,69.54,Joined,Others,Others,0,Middle Age,25-48 Months,Established,2.1072727272727274,43.84,69.54,0.3695714696577509,2.7058365758754865,High,1,2,0,0,1,1,0,0,0,0,1,0,0.7787878787878788,24.92121212121212,0.0,0.6304285303422491,Low Value,899.5,1,Churned
94573-ASS,Female,71,No,Assam,12,7,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.0,181.6,0.0,0,168.52,350.12,Churned,Competitor,Competitor made better offer,1,Elder,7-12 Months,Growing,50.01714285714286,168.52,350.12,0.1313835256483491,7.611304347826087,High,1,2,0,0,1,0,0,1,0,0,0,0,25.942857142857143,20.057142857142857,0.0,0.481320690049126,Low Value,3266.0,1,Churned
39937-UTT,Female,34,Yes,Uttar Pradesh,5,32,NO DEAL,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93.85,1625.65,0.0,0,76.67,1702.32,Churned,Price,Price too high,1,Middle Age,25-48 Months,Established,53.1975,76.67,1702.32,0.0551306452370882,18.138732019179542,Medium,1,6,3,1,1,0,0,1,1,0,0,0,50.8015625,43.04843749999999,0.0,0.045038535645472,Medium Value,3190.9,1,Churned
94086-WES,Female,67,Yes,West Bengal,6,1,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,181.7,0.0,0,41.98,223.68,Churned,Other,Don't know,1,Elder,0-6 Months,New,223.68,41.98,223.68,0.4202432045779685,2.3795744680851065,High,1,6,3,0,1,1,0,1,0,0,1,0,181.7,-87.69999999999999,0.0,0.187678826895565,Low Value,6298.0,1,Churned
55339-TAM,Female,70,Yes,Tamil Nadu,9,7,Deal 5,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.55,49.55,0.0,0,24.24,73.79,Churned,Dissatisfaction,Limited range of services,1,Elder,7-12 Months,Growing,10.541428571428572,24.24,73.79,0.671500203279577,1.4892028254288598,High,1,3,0,1,1,0,0,1,1,0,1,0,7.078571428571428,42.47142857142857,0.0,0.3284997967204228,Low Value,3468.5,1,Churned
64297-MAD,Male,23,Yes,Madhya Pradesh,7,7,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,90.75,0.0,0,23.06,113.81,Churned,Attitude,Attitude of support person,1,Young Adult,7-12 Months,Growing,16.25857142857143,23.06,113.81,0.7973816009138037,1.2541046831955922,High,1,5,3,0,1,0,0,1,0,0,1,0,12.964285714285714,77.78571428571429,0.0,0.2026183990861962,Low Value,2087.25,1,Churned
82267-JHA,Female,33,No,Jharkhand,12,7,NO DEAL,No,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.25,85.5,0.0,10,0.0,95.5,Churned,Dissatisfaction,Product dissatisfaction,1,Middle Age,7-12 Months,Growing,13.642857142857142,10.0,95.5,0.4738219895287958,2.110497237569061,High,1,3,3,0,0,0,0,1,0,0,1,0,12.214285714285714,33.035714285714285,0.0,0.1047120418848167,Low Value,1493.25,1,Churned
78085-ODI,Male,28,No,Odisha,2,36,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.55,184.1,0.0,0,67.78,251.88,Churned,Attitude,Attitude of support person,1,Young Adult,25-48 Months,Established,6.996666666666666,67.78,251.88,0.3197951405431157,3.127001862197393,Low,1,4,2,0,1,0,0,1,0,0,0,0,5.113888888888889,75.4361111111111,0.0,0.2690963951087819,Low Value,2255.4,1,Churned
15349-UTT,Male,47,Yes,Uttar Pradesh,9,12,Deal 5,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.15,50.15,0.0,0,39.87,90.02,Joined,Others,Others,0,Senior,7-12 Months,Growing,7.501666666666666,39.87,90.02,0.5570984225727617,1.7950149551345962,High,1,3,0,0,1,1,0,1,0,0,1,0,4.179166666666666,45.97083333333333,0.0,0.4429015774272384,Low Value,2357.05,1,Churned
95984-MAH,Male,55,No,Maharashtra,15,25,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.2,930.4,0.0,0,356.3,1286.7,Churned,Competitor,Competitor offered more data,1,Senior,25-48 Months,Established,51.468,356.3,1286.7,0.0739877205253749,13.515756302521009,High,1,6,3,0,1,1,0,1,0,0,0,0,37.216,57.984,0.0,0.276909924613352,Medium Value,5236.0,1,Churned
45860-ODI,Female,38,Yes,Odisha,14,12,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.65,714.15,0.0,0,205.92,920.07,Churned,Competitor,Competitor made better offer,1,Middle Age,7-12 Months,Growing,76.6725,205.92,920.07,0.0843957524970926,11.848937540244687,High,1,3,1,0,1,0,0,1,0,0,1,0,59.5125,18.13750000000001,0.0,0.223809058006456,Medium Value,2950.7000000000003,1,Churned
67567-TAM,Male,70,No,Tamil Nadu,8,1,NO DEAL,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,165.4,0.0,0,13.02,178.42,Churned,Competitor,Competitor made better offer,1,Elder,0-6 Months,New,178.42,13.02,178.42,0.4186750364308934,2.3884872824631858,High,1,3,0,1,1,0,0,1,0,0,1,0,165.4,-90.7,0.0,0.0729738818518103,Low Value,5229.0,1,Churned
25161-DEL,Female,64,Yes,Delhi,11,26,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.05,1258.3,0.0,110,661.95,2030.25,Churned,Competitor,Competitor made better offer,1,Elder,25-48 Months,Established,78.08653846153847,771.95,2030.25,0.0409062923285309,24.44611679711017,High,1,4,0,2,1,1,0,1,0,0,1,0,48.39615384615384,34.65384615384615,0.0,0.38022411033124,Medium Value,5315.2,1,Churned
29149-ODI,Male,74,Yes,Odisha,0,29,NO DEAL,No,No,Yes,DSL,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,39.1,971.3,0.0,0,0.0,971.3,Churned,Competitor,Competitor had better devices,1,Elder,25-48 Months,Established,33.49310344827586,0.0,971.3,0.040255327911047,24.841432225063937,No Referral,0,3,1,1,0,0,0,1,1,0,0,0,33.49310344827586,5.606896551724141,0.0,0.0,Medium Value,2893.4,1,Churned
28281-KAR,Male,56,Yes,Karnataka,8,32,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,253.8,0.0,0,148.89,402.69,Joined,Others,Others,0,Senior,25-48 Months,Established,12.5840625,148.89,402.69,0.1995331396359482,5.011698817672682,High,1,4,2,0,1,0,0,1,0,0,1,0,7.93125,72.41874999999999,0.0,0.3697385085301348,Low Value,4499.599999999999,1,Churned
88111-MAH,Female,52,Yes,Maharashtra,15,32,NO DEAL,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,83.4,83.4,0.0,0,43.06,126.46,Joined,Others,Others,0,Senior,25-48 Months,Established,3.951875,43.06,126.46,0.6594970741736518,1.5163069544364507,High,1,5,0,3,1,0,0,1,1,0,1,0,2.60625,80.79375,0.0,0.3405029258263483,Low Value,4336.8,1,Churned
52913-GUJ,Male,64,No,Gujarat,4,7,NO DEAL,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,60.45,3184.25,0.0,0,0.0,3184.25,Churned,Price,Lack of affordable download/upload speed,1,Elder,7-12 Months,Growing,454.8928571428572,0.0,3184.25,0.0189840621810473,52.67576509511993,Medium,1,7,3,3,0,0,1,1,0,0,1,0,454.8928571428572,-394.4428571428572,0.0,0.0,High Value,3868.8,1,Churned
12490-TEL,Female,52,No,Telangana,9,6,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.75,238.1,38.84,0,37.5,236.76,Joined,Others,Others,0,Senior,0-6 Months,New,39.46,37.5,197.92,0.3157205609055584,3.1673578595317724,High,1,3,0,1,1,0,0,1,0,0,1,0,39.68333333333333,35.06666666666667,0.1631247375052499,0.1583882412569691,Low Value,3887.0,1,Churned
24934-HAR,Female,23,No,Haryana,0,5,NO DEAL,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.15,762.25,0.0,0,228.16,990.41,Churned,Competitor,Competitor offered higher download speeds,1,Young Adult,0-6 Months,New,198.082,228.16,990.41,0.0506355953594975,19.748953140578266,No Referral,0,3,0,1,1,0,0,1,1,0,1,0,152.45,-102.29999999999998,0.0,0.2303692410213952,Medium Value,1153.45,1,Churned
34024-AND,Female,45,Yes,Andhra Pradesh,4,21,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,7.66,27.71,Joined,Others,Others,0,Middle Age,13-24 Months,Growing,1.3195238095238095,7.66,27.71,0.7235654998195598,1.382044887780549,Medium,1,1,0,0,1,0,0,0,0,0,0,0,0.9547619047619048,19.09523809523809,0.0,0.2764345001804402,Low Value,902.25,1,Churned
67856-AND,Male,67,No,Andhra Pradesh,2,5,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.25,331.9,12.48,0,11.35,330.77,Churned,Price,Price too high,1,Elder,0-6 Months,New,66.154,11.35,318.29,0.2123832270157511,4.708469750889679,Low,1,2,0,0,1,0,0,1,0,0,1,0,66.38,3.870000000000005,0.0376016872551973,0.0343138736886658,Low Value,4706.75,1,Churned
15692-UTT,Female,25,No,Uttar Pradesh,0,23,NO DEAL,Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,45.05,45.05,0.0,0,48.03,93.08,Churned,Competitor,Competitor had better devices,1,Young Adult,13-24 Months,Growing,4.046956521739131,48.03,93.08,0.4839922647185217,2.0661487236404,No Referral,0,3,1,0,1,0,0,1,0,0,0,0,1.958695652173913,43.09130434782608,0.0,0.5160077352814784,Low Value,1126.25,1,Churned
77494-KAR,Female,27,Yes,Karnataka,13,3,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.05,7532.15,0.0,0,3508.82,11040.97,Churned,Competitor,Competitor had better devices,1,Young Adult,0-6 Months,New,3680.323333333333,3508.82,11040.97,0.0097862778360959,102.18389634428505,High,1,9,3,3,1,1,1,1,1,0,1,0,2510.7166666666667,-2402.6666666666665,0.0,0.3177999759079139,Very High Value,2917.35,1,Churned
92685-UTT,Female,35,Yes,Uttarakhand,6,16,NO DEAL,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.1,4348.65,0.0,0,1995.24,6343.89,Churned,Competitor,Competitor had better devices,1,Middle Age,13-24 Months,Growing,396.493125,1995.24,6343.89,0.0132568502921708,75.43269916765756,High,1,4,1,1,1,0,0,1,1,0,0,0,271.790625,-187.690625,0.0,0.3145136501421052,Very High Value,2943.5,1,Churned
92742-RAJ,Female,59,No,Rajasthan,15,34,Deal 5,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.65,38.7,0.0,0,49.42,88.12,Churned,Attitude,Attitude of support person,1,Senior,25-48 Months,Established,2.591764705882353,49.42,88.12,0.2343395369950068,4.267312348668281,High,1,1,0,0,1,0,0,0,0,0,0,0,1.1382352941176472,19.511764705882356,0.0,0.5608261461643214,Low Value,1218.35,1,Churned
37453-JAM,Male,73,No,Jammu & Kashmir,13,2,Deal 3,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.15,2231.05,0.0,0,386.4,2617.45,Churned,Competitor,Competitor made better offer,1,Elder,0-6 Months,New,1308.725,386.4,2617.45,0.0355880723605035,28.099302200751477,High,1,6,3,1,1,0,0,1,0,0,1,0,1115.525,-1022.375,0.0,0.147624596458385,High Value,6799.950000000001,1,Churned
24757-UTT,Female,32,No,Uttar Pradesh,9,1,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,46.05,80.35,0.0,10,59.38,149.73,Churned,Attitude,Attitude of service provider,1,Middle Age,0-6 Months,New,149.73,69.38,149.73,0.3075535964736526,3.2514657980456025,High,1,2,1,0,1,0,0,1,0,0,0,0,80.35,-34.3,0.0,0.463367394643692,Low Value,1473.6,1,Churned
84807-KAR,Female,83,No,Karnataka,14,5,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4259.3,8.88,0,924.96,5175.38,Churned,Dissatisfaction,Product dissatisfaction,1,Elder,0-6 Months,New,1035.076,924.96,5166.5,0.0192836081601737,51.85751503006012,High,1,6,2,1,1,1,0,1,0,0,1,0,851.86,-752.0600000000001,0.0020848496231775,0.1787231082548528,Very High Value,8283.4,1,Churned
98172-ASS,Female,53,No,Assam,15,3,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.25,1258.6,0.0,0,408.52,1667.12,Churned,Competitor,Competitor made better offer,1,Senior,0-6 Months,New,555.7066666666666,408.52,1667.12,0.0523357646720092,19.107392550143267,High,1,6,2,1,1,1,0,1,0,0,1,0,419.5333333333333,-332.2833333333333,0.0,0.245045347665435,Medium Value,4624.25,1,Churned
62968-UTT,Female,18,No,Uttar Pradesh,4,3,NO DEAL,Yes,No,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,59.55,59.55,0.0,0,41.39,100.94,Joined,Others,Others,0,Teen,0-6 Months,New,33.64666666666667,41.39,100.94,0.589954428373291,1.6950461796809404,Medium,1,5,2,1,1,0,0,1,0,0,1,0,19.85,39.7,0.0,0.4100455716267089,Low Value,1071.9,1,Churned
